,Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,Compilo,Match
33062,commons-collections/eclipse/org/apache/commons/collections4/functors/CatchAndRethrowClosure,True,7.0,107.0,False,,False,CFR-0.141,3480.0
33063,commons-collections/eclipse/org/apache/commons/collections4/functors/AbstractQuantifierPredicate,True,8.0,179.0,False,,False,CFR-0.141,3524.0
33064,commons-collections/eclipse/org/apache/commons/collections4/functors/SwitchTransformer,True,78.0,2397.0,False,,False,CFR-0.141,3501.0
33065,commons-collections/eclipse/org/apache/commons/collections4/functors/WhileClosure,True,39.0,598.0,False,,False,CFR-0.141,3487.0
33066,commons-collections/eclipse/org/apache/commons/collections4/functors/IdentityPredicate,True,14.0,196.0,False,,False,CFR-0.141,3493.0
33067,commons-collections/eclipse/org/apache/commons/collections4/functors/FalsePredicate,True,7.0,130.0,False,,False,CFR-0.141,3499.0
33068,commons-collections/eclipse/org/apache/commons/collections4/functors/ExceptionPredicate,True,7.0,142.0,False,,False,CFR-0.141,3519.0
33069,commons-collections/eclipse/org/apache/commons/collections4/functors/CloneTransformer,True,7.0,184.0,False,,False,CFR-0.141,3508.0
33070,commons-collections/eclipse/org/apache/commons/collections4/functors/PredicateTransformer,True,20.0,284.0,False,,False,CFR-0.141,3511.0
33071,commons-collections/eclipse/org/apache/commons/collections4/functors/TransformedPredicate,True,26.0,567.0,False,,False,CFR-0.141,3498.0
33072,commons-collections/eclipse/org/apache/commons/collections4/functors/IfTransformer,True,46.0,1025.0,False,,False,CFR-0.141,3484.0
33073,commons-collections/eclipse/org/apache/commons/collections4/functors/AllPredicate,True,14.0,557.0,False,,False,CFR-0.141,3526.0
33074,commons-collections/eclipse/org/apache/commons/collections4/functors/NOPClosure,True,7.0,125.0,False,,False,CFR-0.141,3528.0
33075,commons-collections/eclipse/org/apache/commons/collections4/functors/InstanceofPredicate,True,14.0,266.0,False,,False,CFR-0.141,3494.0
33076,commons-collections/eclipse/org/apache/commons/collections4/functors/EqualPredicate,True,35.0,453.0,False,,False,CFR-0.141,3520.0
33077,commons-collections/eclipse/org/apache/commons/collections4/functors/ExceptionTransformer,True,8.0,158.0,False,,False,CFR-0.141,3523.0
33078,commons-collections/eclipse/org/apache/commons/collections4/functors/NotNullPredicate,True,7.0,139.0,False,,False,CFR-0.141,3516.0
33079,commons-collections/eclipse/org/apache/commons/collections4/functors/TransformerPredicate,True,18.0,355.0,False,,False,CFR-0.141,3482.0
33080,commons-collections/eclipse/org/apache/commons/collections4/functors/IfClosure,True,42.0,848.0,False,,False,CFR-0.141,3481.0
33081,commons-collections/eclipse/org/apache/commons/collections4/functors/SwitchClosure,True,79.0,1805.0,False,,False,CFR-0.141,3517.0
33082,commons-collections/eclipse/org/apache/commons/collections4/functors/TransformerClosure,True,14.0,340.0,False,,False,CFR-0.141,3496.0
33083,commons-collections/eclipse/org/apache/commons/collections4/functors/NonePredicate,True,14.0,463.0,False,,False,CFR-0.141,3507.0
33084,commons-collections/eclipse/org/apache/commons/collections4/functors/ClosureTransformer,True,14.0,274.0,False,,False,CFR-0.141,3530.0
33085,commons-collections/eclipse/org/apache/commons/collections4/functors/NullPredicate,True,7.0,139.0,False,,False,CFR-0.141,3515.0
33086,commons-collections/eclipse/org/apache/commons/collections4/functors/FunctorUtils,True,91.0,1305.0,False,,False,CFR-0.141,3491.0
33087,commons-collections/eclipse/org/apache/commons/collections4/functors/OrPredicate,True,26.0,459.0,False,,False,CFR-0.141,3488.0
33088,commons-collections/eclipse/org/apache/commons/collections4/functors/AndPredicate,True,26.0,455.0,False,,False,CFR-0.141,3510.0
33089,commons-collections/eclipse/org/apache/commons/collections4/functors/NullIsTruePredicate,True,15.0,311.0,False,,False,CFR-0.141,3495.0
33090,commons-collections/eclipse/org/apache/commons/collections4/functors/ConstantTransformer,True,40.0,597.0,False,,False,CFR-0.141,3503.0
33091,commons-collections/eclipse/org/apache/commons/collections4/functors/OnePredicate,True,16.0,516.0,False,,False,CFR-0.141,3479.0
33092,commons-collections/eclipse/org/apache/commons/collections4/functors/ComparatorPredicate,True,127.0,879.0,False,,False,CFR-0.141,3532.0
33093,commons-collections/eclipse/org/apache/commons/collections4/functors/InstantiateFactory,True,61.0,1166.0,False,,False,CFR-0.141,3505.0
33094,commons-collections/eclipse/org/apache/commons/collections4/functors/ForClosure,True,27.0,440.0,False,,False,CFR-0.141,3502.0
33095,commons-collections/eclipse/org/apache/commons/collections4/functors/ConstantFactory,True,19.0,228.0,False,,False,CFR-0.141,3497.0
33096,commons-collections/eclipse/org/apache/commons/collections4/functors/UniquePredicate,True,9.0,122.0,False,,False,CFR-0.141,3509.0
33097,commons-collections/eclipse/org/apache/commons/collections4/functors/ExceptionFactory,True,6.0,138.0,False,,False,CFR-0.141,3504.0
33098,commons-collections/eclipse/org/apache/commons/collections4/functors/ExceptionClosure,True,7.0,142.0,False,,False,CFR-0.141,3490.0
33099,commons-collections/eclipse/org/apache/commons/collections4/functors/InvokerTransformer,True,53.0,1359.0,False,,False,CFR-0.141,3483.0
33100,commons-collections/eclipse/org/apache/commons/collections4/functors/InstantiateTransformer,True,39.0,1087.0,False,,False,CFR-0.141,3500.0
33101,commons-collections/eclipse/org/apache/commons/collections4/functors/ChainedClosure,True,22.0,821.0,False,,False,CFR-0.141,3512.0
33102,commons-collections/eclipse/org/apache/commons/collections4/functors/TruePredicate,True,7.0,130.0,False,,False,CFR-0.141,3506.0
33103,commons-collections/eclipse/org/apache/commons/collections4/Factory,True,0.0,7.0,True,0.0,,CFR-0.141,3303.0
33104,commons-collections/eclipse/org/apache/commons/collections4/trie/package-info,True,,,False,,,CFR-0.141,3548.0
33105,commons-collections/eclipse/org/apache/commons/collections4/trie/AbstractBitwiseTrie,True,116.0,1969.0,False,,False,CFR-0.141,3551.0
33106,commons-collections/eclipse/org/apache/commons/collections4/trie/analyzer/package-info,True,,,False,,,CFR-0.141,3553.0
33107,commons-collections/eclipse/org/apache/commons/collections4/trie/analyzer/StringKeyAnalyzer,True,127.0,1277.0,True,20.0,True,CFR-0.141,3554.0
33108,commons-collections/eclipse/org/apache/commons/collections4/trie/AbstractPatriciaTrie,True,6906.0,38833.0,False,,False,CFR-0.141,3549.0
33109,commons-collections/eclipse/org/apache/commons/collections4/trie/KeyAnalyzer,True,21.0,387.0,False,,False,CFR-0.141,3550.0
33110,commons-collections/eclipse/org/apache/commons/collections4/trie/UnmodifiableTrie,True,133.0,1726.0,False,,False,CFR-0.141,3547.0
33111,commons-collections/eclipse/org/apache/commons/collections4/trie/PatriciaTrie,True,1.0,92.0,True,0.0,True,CFR-0.141,3552.0
33112,commons-collections/eclipse/org/apache/commons/collections4/OrderedIterator,True,0.0,18.0,True,0.0,,CFR-0.141,3278.0
33113,commons-collections/eclipse/org/apache/commons/collections4/KeyValue,True,0.0,14.0,True,0.0,,CFR-0.141,3287.0
33114,commons-collections/eclipse/org/apache/commons/collections4/BoundedCollection,True,0.0,18.0,True,0.0,,CFR-0.141,3277.0
33115,commons-collections/eclipse/org/apache/commons/collections4/SortedBidiMap,True,1.0,44.0,False,,,CFR-0.141,3271.0
33116,commons-collections/eclipse/org/apache/commons/collections4/SortedBag,True,0.0,29.0,True,0.0,,CFR-0.141,3279.0
33117,commons-collections/eclipse/org/apache/commons/collections4/FunctorException,True,5.0,107.0,True,0.0,True,CFR-0.141,3273.0
33118,commons-collections/eclipse/org/apache/commons/collections4/Put,True,0.0,43.0,True,0.0,,CFR-0.141,3309.0
33119,commons-collections/eclipse/org/apache/commons/collections4/Closure,True,0.0,11.0,True,0.0,,CFR-0.141,3307.0
33120,commons-collections/eclipse/org/apache/commons/collections4/Trie,True,0.0,28.0,True,0.0,,CFR-0.141,3306.0
33121,commons-collections/eclipse/org/apache/commons/collections4/OrderedMapIterator,True,2.0,29.0,False,,,CFR-0.141,3272.0
33122,commons-collections/eclipse/org/apache/commons/collections4/sequence/ReplacementsHandler,True,0.0,25.0,True,0.0,,CFR-0.141,3317.0
33123,commons-collections/eclipse/org/apache/commons/collections4/sequence/package-info,True,,,False,,,CFR-0.141,3319.0
33124,commons-collections/eclipse/org/apache/commons/collections4/sequence/ReplacementsFinder,True,60.0,544.0,False,,,CFR-0.141,3315.0
33125,commons-collections/eclipse/org/apache/commons/collections4/sequence/EditScript,True,55.0,481.0,True,0.0,True,CFR-0.141,3318.0
33126,commons-collections/eclipse/org/apache/commons/collections4/sequence/InsertCommand,True,5.0,77.0,True,0.0,True,CFR-0.141,3321.0
33127,commons-collections/eclipse/org/apache/commons/collections4/sequence/KeepCommand,True,5.0,77.0,True,0.0,True,CFR-0.141,3320.0
33128,commons-collections/eclipse/org/apache/commons/collections4/sequence/SequencesComparator,True,404.0,4139.0,True,206.0,True,CFR-0.141,3316.0
33129,commons-collections/eclipse/org/apache/commons/collections4/sequence/CommandVisitor,True,0.0,29.0,True,0.0,,CFR-0.141,3322.0
33130,commons-collections/eclipse/org/apache/commons/collections4/sequence/DeleteCommand,True,5.0,77.0,True,0.0,True,CFR-0.141,3324.0
33131,commons-collections/eclipse/org/apache/commons/collections4/sequence/EditCommand,True,4.0,88.0,True,0.0,True,CFR-0.141,3323.0
33132,commons-collections/eclipse/org/apache/commons/collections4/EnumerationUtils,True,4.0,192.0,True,2.0,True,CFR-0.141,3312.0
33133,commons-collections/eclipse/org/apache/commons/collections4/MapUtils,True,687.0,11205.0,False,,False,CFR-0.141,3282.0
33134,junit4/eclipse/junit/extensions/ActiveTestSuite,True,77.0,430.0,False,,False,Krakatau,1831.0
33135,junit4/eclipse/junit/extensions/TestDecorator,True,19.0,210.0,True,0.0,True,Krakatau,1830.0
33136,junit4/eclipse/junit/extensions/package-info,True,,,False,,False,Krakatau,1829.0
33137,junit4/eclipse/junit/extensions/TestSetup,True,33.0,174.0,False,,False,Krakatau,1828.0
33138,junit4/eclipse/junit/extensions/RepeatedTest,True,59.0,263.0,True,27.0,False,Krakatau,1827.0
33139,junit4/eclipse/junit/textui/TestRunner,True,247.0,1817.0,False,,False,Krakatau,1834.0
33140,junit4/eclipse/junit/textui/package-info,True,,,False,,False,Krakatau,1832.0
33141,junit4/eclipse/junit/textui/ResultPrinter,True,245.0,1527.0,True,72.0,True,Krakatau,1833.0
33142,junit4/eclipse/junit/runner/Version,True,0.0,69.0,True,0.0,True,Krakatau,1823.0
33143,junit4/eclipse/junit/runner/TestRunListener,True,1.0,82.0,True,0.0,True,Krakatau,1826.0
33144,junit4/eclipse/junit/runner/package-info,True,,,False,,False,Krakatau,1824.0
33145,junit4/eclipse/junit/runner/BaseTestRunner,True,495.0,2971.0,False,,False,Krakatau,1825.0
33146,junit4/eclipse/junit/framework/Assert,True,148.0,2705.0,True,70.0,True,Krakatau,1810.0
33147,junit4/eclipse/junit/framework/JUnit4TestAdapterCache,True,170.0,747.0,False,,False,Krakatau,1815.0
33148,junit4/eclipse/junit/framework/ComparisonFailure,True,25.0,247.0,True,2.0,False,Krakatau,1816.0
33149,junit4/eclipse/junit/framework/Protectable,True,2.0,8.0,False,,False,Krakatau,1811.0
33150,junit4/eclipse/junit/framework/Test,True,2.0,14.0,True,0.0,True,Krakatau,1817.0
33151,junit4/eclipse/junit/framework/JUnit4TestAdapter,True,96.0,802.0,False,,False,Krakatau,1815.0
33152,junit4/eclipse/junit/framework/AssertionFailedError,True,12.0,96.0,True,3.0,True,Krakatau,1810.0
33153,junit4/eclipse/junit/framework/TestFailure,True,45.0,328.0,True,0.0,True,Krakatau,1808.0
33154,junit4/eclipse/junit/framework/ComparisonCompactor,True,377.0,1757.0,True,119.0,True,Krakatau,1819.0
33155,junit4/eclipse/junit/framework/package-info,True,,,False,,False,Krakatau,1813.0
33156,junit4/eclipse/junit/framework/TestSuite,True,587.0,3051.0,False,,False,Krakatau,1812.0
33157,junit4/eclipse/junit/framework/TestResult,True,312.0,1294.0,False,,False,Krakatau,1809.0
33158,junit4/eclipse/junit/framework/JUnit4TestCaseFacade,True,11.0,145.0,True,0.0,True,Krakatau,1821.0
33159,junit4/eclipse/junit/framework/TestCase,True,344.0,2894.0,False,,False,Krakatau,1817.0
33160,junit4/eclipse/junit/framework/TestListener,True,6.0,44.0,True,0.0,True,Krakatau,1817.0
33161,junit4/eclipse/org/junit/Assert,True,331.0,4910.0,True,225.0,True,Krakatau,1838.0
33162,junit4/eclipse/org/junit/ComparisonFailure,True,381.0,2360.0,False,,False,Krakatau,1841.0
33163,junit4/eclipse/org/junit/experimental/ParallelComputer,True,91.0,655.0,False,,False,Krakatau,1865.0
33164,junit4/eclipse/org/junit/experimental/runners/Enclosed,True,32.0,368.0,False,,False,Krakatau,1892.0
33165,junit4/eclipse/org/junit/experimental/results/FailureList,True,28.0,168.0,True,27.0,True,Krakatau,1895.0
33166,junit4/eclipse/org/junit/experimental/results/ResultMatchers,False,,,False,,False,Krakatau,1894.0
33167,junit4/eclipse/org/junit/experimental/results/PrintableResult,True,7.0,331.0,True,4.0,True,Krakatau,1893.0
33168,junit4/eclipse/org/junit/experimental/categories/Category,True,21.0,59.0,True,5.0,False,Krakatau,1873.0
33169,junit4/eclipse/org/junit/experimental/categories/IncludeCategories,True,37.0,264.0,False,,False,Krakatau,1872.0
33170,junit4/eclipse/org/junit/experimental/categories/Categories,True,697.0,4710.0,False,,False,Krakatau,1874.0
33171,junit4/eclipse/org/junit/experimental/categories/CategoryFilterFactory,True,51.0,300.0,False,,False,Krakatau,1871.0
33172,junit4/eclipse/org/junit/experimental/categories/CategoryValidator,True,117.0,504.0,True,65.0,True,Krakatau,1869.0
33173,junit4/eclipse/org/junit/experimental/categories/ExcludeCategories,True,37.0,264.0,False,,False,Krakatau,1870.0
33174,junit4/eclipse/org/junit/experimental/theories/DataPoints,True,33.0,97.0,True,6.0,False,Krakatau,1875.0
33175,junit4/eclipse/org/junit/experimental/theories/ParameterSignature,True,249.0,2602.0,False,,False,Krakatau,1881.0
33176,junit4/eclipse/org/junit/experimental/theories/ParametersSuppliedBy,True,23.0,68.0,False,,False,Krakatau,1883.0
33177,junit4/eclipse/org/junit/experimental/theories/Theory,True,21.0,46.0,True,3.0,False,Krakatau,1878.0
33178,junit4/eclipse/org/junit/experimental/theories/Theories,True,634.0,3330.0,False,,False,Krakatau,1877.0
33179,junit4/eclipse/org/junit/experimental/theories/internal/EnumSupplier,True,34.0,234.0,True,24.0,True,Krakatau,1889.0
33180,junit4/eclipse/org/junit/experimental/theories/internal/ParameterizedAssertionError,True,57.0,537.0,False,,False,Krakatau,1891.0
33181,junit4/eclipse/org/junit/experimental/theories/internal/AllMembersSupplier,True,476.0,2664.0,False,,False,Krakatau,1887.0
33182,junit4/eclipse/org/junit/experimental/theories/internal/BooleanSupplier,True,39.0,100.0,True,12.0,True,Krakatau,1890.0
33183,junit4/eclipse/org/junit/experimental/theories/internal/Assignments,True,225.0,1960.0,False,,False,Krakatau,1886.0
33184,junit4/eclipse/org/junit/experimental/theories/internal/SpecificDataPointsSupplier,True,124.0,1029.0,True,96.0,False,Krakatau,1888.0
33185,junit4/eclipse/org/junit/experimental/theories/suppliers/TestedOnSupplier,True,46.0,176.0,True,36.0,True,Krakatau,1884.0
33186,junit4/eclipse/org/junit/experimental/theories/suppliers/TestedOn,True,23.0,65.0,True,3.0,False,Krakatau,1884.0
33187,junit4/eclipse/org/junit/experimental/theories/FromDataPoints,True,23.0,62.0,True,3.0,False,Krakatau,1880.0
33188,junit4/eclipse/org/junit/experimental/theories/DataPoint,True,33.0,97.0,True,6.0,False,Krakatau,1882.0
33189,junit4/eclipse/org/junit/experimental/theories/ParameterSupplier,True,5.0,27.0,False,,False,Krakatau,1879.0
33190,junit4/eclipse/org/junit/experimental/theories/PotentialAssignment,True,95.0,383.0,False,,False,Krakatau,1876.0
33191,junit4/eclipse/org/junit/experimental/max/MaxHistory,True,266.0,1476.0,False,,False,Krakatau,1866.0
33192,junit4/eclipse/org/junit/experimental/max/CouldNotReadCoreException,True,0.0,34.0,True,0.0,True,Krakatau,1867.0
33193,junit4/eclipse/org/junit/experimental/max/MaxCore,True,166.0,1458.0,False,,False,Krakatau,1868.0
33194,junit4/eclipse/org/junit/ClassRule,True,15.0,57.0,True,2.0,False,Krakatau,1848.0
33195,junit4/eclipse/org/junit/Test,True,45.0,102.0,False,,False,Krakatau,1842.0
33196,junit4/eclipse/org/junit/runners/model/FrameworkMethod,True,233.0,1773.0,False,,False,Krakatau,1907.0
33197,junit4/eclipse/org/junit/runners/model/FrameworkMember,True,35.0,213.0,False,,False,Krakatau,1917.0
33198,junit4/eclipse/org/junit/runners/model/RunnerScheduler,True,1.0,14.0,True,0.0,True,Krakatau,1914.0
33199,junit4/eclipse/org/junit/runners/model/TestTimedOutException,True,26.0,188.0,False,,False,Krakatau,1908.0
33200,junit4/eclipse/org/junit/runners/model/InitializationError,True,13.0,181.0,False,,False,Krakatau,1906.0
33201,junit4/eclipse/org/junit/runners/model/FrameworkField,True,53.0,511.0,False,,False,Krakatau,1915.0
