Class,CFR-0.141,Dava-3.3.0,Fernflower,JADX-0.9.0,JD-Core-1.0.0,JD-GUI-1.4.1,Jode-1.1.2-pre1,Krakatau,Procyon-0.5.34
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParser,True,True,True,False,True,False,True,True,False
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserBitmap,True,True,False,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserCmyk,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserGrayscale,True,True,False,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserIndexed,True,True,False,True,True,False,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserLab,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserRgb,True,True,False,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/dataparsers/DataParserStub,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/psd/datareaders/CompressedDataReader,False,False,True,False,False,True,False,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/psd/datareaders/DataReader,True,True,True,True,True,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/psd/datareaders/UncompressedDataReader,False,False,True,False,False,True,False,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/rgbe/InfoHeaderReader,True,True,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/rgbe/RgbeImageParser,False,False,True,False,False,False,False,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/rgbe/RgbeInfo,True,True,True,True,False,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/JpegImageData,True,False,True,True,True,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffContents,True,False,False,True,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffDirectory,True,False,False,False,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffElement,False,False,False,False,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffField,True,False,False,False,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffHeader,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffImageData,True,False,False,False,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffImageMetadata,False,False,False,False,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffImageParser,False,False,False,False,False,False,False,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/TiffReader,False,False,False,False,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/AdobePageMaker6TagConstants,True,False,True,False,False,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/AdobePhotoshopTagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/AliasSketchbookProTagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/AllTagConstants,True,False,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/DcfTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/DngTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/ExifTagConstants,True,False,True,False,False,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/GdalLibraryTagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/GeoTiffTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/GpsTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/HylaFaxTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/MicrosoftHdPhotoTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/MicrosoftTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/MolecularDynamicsGelTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/OceScanjobTagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/Rfc2301TagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TagConstantsUtils,True,False,True,True,True,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/Tiff4TagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TiffConstants,True,False,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TiffDirectoryConstants,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TiffDirectoryType,True,False,True,False,False,True,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TiffEpTagConstants,True,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/TiffTagConstants,True,False,True,False,False,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/constants/WangTagConstants,False,False,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/datareaders/BitInputStream,True,True,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/datareaders/DataReader,True,False,False,True,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/datareaders/DataReaderStrips,True,False,False,True,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/datareaders/DataReaderTiled,True,False,False,True,False,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldType,False,True,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeAscii,True,True,False,False,False,False,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeByte,True,True,True,True,False,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeDouble,True,True,True,True,False,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeFloat,True,True,True,True,False,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeLong,True,True,True,True,False,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeRational,True,True,True,True,False,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/fieldtypes/FieldTypeShort,True,True,True,True,False,True,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreter,True,True,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterBiLevel,True,True,False,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterCieLab,True,True,True,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterCmyk,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterLogLuv,True,True,False,True,False,False,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterPalette,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterRgb,True,True,False,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterYCbCr,True,True,False,True,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfo,True,False,False,False,False,True,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoAny,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoAscii,True,False,True,False,False,True,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoAsciiOrByte,True,True,True,True,False,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoAsciiOrRational,True,True,True,True,False,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoByte,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoByteOrShort,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoDirectory,True,True,True,True,False,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoDouble,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoFloat,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoGpsText,True,False,False,False,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLong,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoLongOrIFD,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoRational,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoSByte,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoSLong,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoSRational,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoSShort,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoShort,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoShortOrLong,True,False,True,True,False,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoShortOrLongOrRational,True,False,True,True,True,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoShortOrRational,True,False,True,True,False,True,False,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoUndefined,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoUnknown,True,True,True,True,True,True,True,True,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/taginfos/TagInfoXpString,True,False,True,True,True,True,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/ImageDataOffsets,True,False,True,True,True,False,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffImageWriterBase,False,False,False,False,True,False,True,False,False
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffImageWriterLossless,False,False,False,False,False,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffImageWriterLossy,True,True,True,False,True,True,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffOutputDirectory,False,False,False,False,True,False,False,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffOutputField,True,False,True,True,True,False,True,False,True
commons-imaging/javac/org/apache/commons/imaging/formats/tiff/write/TiffOutputItem,True,False,False,False,True,False,True,False,True
